Name,Size,Type,Align.,Law vs. Chaos Align.,Good vs. Bad Align.,AC,HP,STR,DEX,CON,INT,WIS,CHA,CR,Source Book,Primary Language,Languages Spoken,Ground Speed,Fly Speed,Burrow Speed,Climb Speed,Swim Speed,Acrobatics,Animal Handling,Arcana,Athletics,Deception,History,Insight,Intimidation,Investigation,Medicine,Nature,Perception,Performance,Persuasion,Religion,Sleight of Hand,Stealth,Survival,grappledimmu,radiantimmu,fireres,restrainedimmu,nonsilveredimmu,spellres,nonmagicalres,piercingres,charmedimmu,necroticres,radiantweak,magicalres,acidimmu,thunderimmu,bludgeoningweak,psychicweak,forceimmu,blindedimmu,nonsilveredres,nonadamantineimmu,necroticimmu,slashingimmu,radiantres,nonmagicalimmu,unconsciousimmu,frightenedimmu,bludgeoningres,paralyzedimmu,lightningres,coldres,psychicimmu,lightningimmu,coldweak,nonadamantineres,stunnedimmu,thunderweak,psychicres,fireimmu,poisonres,poisonedres,darknessres,deafenedimmu,exhaustionimmu,slashingres,poisonedimmu,coldimmu,proneimmu,thunderres,fireweak,poisonimmu,magicalpiercingweak,acidres,petrifiedimmu,darkvision,blindsight,tremorsense,truesight
"Eidolon, Sacred Statue",Large,Construct,ANY,,,19,95,19,8,19,14,19,16.0,12.0,Mordenkainen's Tome of Foes,Any,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0
"Eladrin, Autumn",Medium,Fey,CN,C,N,19,127,12,16,16,14,17,18.0,10.0,Mordenkainen's Tome of Foes,Common,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Eladrin, Spring",Medium,Fey,CN,C,N,19,127,14,16,16,18,11,18.0,10.0,Mordenkainen's Tome of Foes,Common,3,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Eladrin, Summer",Medium,Fey,CN,C,N,19,127,19,21,16,14,12,18.0,10.0,Mordenkainen's Tome of Foes,Common,3,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Eladrin, Winter",Medium,Fey,CN,C,N,19,127,11,10,16,18,17,13.0,10.0,Mordenkainen's Tome of Foes,Common,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Elder Elemental, Elder Tempest",Gargantuan,Elemental,N,N,N,19,264,23,28,23,2,21,18.0,23.0,Mordenkainen's Tome of Foes,None,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"Elder Elemental, Leviathan",Gargantuan,Elemental,N,N,N,17,328,30,24,30,2,18,17.0,20.0,Mordenkainen's Tome of Foes,None,1,40,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"Elder Elemental, Phoenix",Gargantuan,Elemental,N,N,N,18,175,19,26,25,2,21,18.0,16.0,Mordenkainen's Tome of Foes,None,1,20,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"Elder Elemental, Zaratan",Gargantuan,Elemental,N,N,N,21,307,30,10,30,2,21,18.0,22.0,Mordenkainen's Tome of Foes,None,1,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
"Elemental Myrmidon, Air",Medium,Elemental,N,N,N,18,117,18,14,14,9,10,10.0,7.0,Mordenkainen's Tome of Foes,Auran,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
"Elemental Myrmidon, Earth",Medium,Elemental,N,N,N,18,127,18,10,17,8,10,10.0,7.0,Mordenkainen's Tome of Foes,Terran,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"Elemental Myrmidon, Fire",Medium,Elemental,N,N,N,18,123,13,18,15,9,10,10.0,7.0,Mordenkainen's Tome of Foes,Ignan,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"Elemental Myrmidon, Water",Medium,Elemental,N,N,N,18,127,18,14,15,8,10,10.0,7.0,Mordenkainen's Tome of Foes,Aquan,2,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0
"Elemental, Air",Large,Elemental,N,N,N,15,90,14,20,14,6,10,6.0,5.0,Monster Manual,Auran,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
"Elemental, Earth",Large,Elemental,N,N,N,17,126,20,8,20,5,10,5.0,5.0,Monster Manual,Terran,1,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
"Elemental, Fire",Large,Elemental,N,N,N,13,102,10,17,16,6,10,7.0,5.0,Monster Manual,Ignan,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"Elemental, Water",Large,Elemental,N,N,N,14,114,18,14,18,5,10,8.0,5.0,Monster Manual,Aquan,1,30,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0
Empyrean,Huge,Celestial,CG,C,G,22,313,30,21,30,21,22,27.0,23.0,Monster Manual,All,1,50,50,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Empyrean,Huge,Celestial,NE,N,E,22,313,30,21,30,21,22,27.0,23.0,Monster Manual,All,1,50,50,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eternal Flame Guardian,Medium,Humanoid,CE,C,E,17,45,15,13,14,8,11,13.0,2.0,Princes of the Apocalypse,Common,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eternal Flame Priest,Medium,Humanoid,NE,N,E,12,52,12,15,14,10,11,16.0,3.0,Princes of the Apocalypse,Common,2,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eternal Flame, Flamewrath",Medium,Humanoid,CE,C,E,12,105,10,14,16,11,10,16.0,6.0,Princes of the Apocalypse,Common,2,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eternal Flame, Razerblast",Medium,Humanoid,CE,C,E,17,112,16,11,16,9,10,13.0,5.0,Princes of the Apocalypse,Common,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ettercap,Medium,Monstrosity,NE,N,E,13,44,14,15,13,7,12,8.0,2.0,Monster Manual,None,1,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ettin,Large,Giant,CE,C,E,12,85,21,8,17,6,10,8.0,4.0,Monster Manual,Giant,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Faerie Dragon,Tiny,Dragon,CG,C,G,15,14,3,20,13,14,12,16.0,1.0,Monster Manual,Draconic,2,10,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Firenewt Warlock of Imix,Medium,Humanoid,NE,N,E,10,33,13,11,12,9,11,14.0,1.0,Volo's Guide to Monsters,Draconic,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Firenewt Warrior,Medium,Humanoid,NE,N,E,16,22,10,13,12,7,11,8.0,0.5,Volo's Guide to Monsters,Draconic,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flail Snail,Large,Elemental,U,,,16,52,17,5,20,3,10,5.0,3.0,Volo's Guide to Monsters,None,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Flameskull,Tiny,Undead,NE,N,E,13,40,1,17,14,16,10,11.0,4.0,Monster Manual,Common,1,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
Flumph,Small,Aberration,LG,L,G,12,7,6,15,10,14,14,11.0,0.13,Monster Manual,Undercommon,2,5,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Flying Monkey,Small,Beast,U,,,12,3,8,14,11,5,12,6.0,0.0,Tomb of Annihilation,None,1,20,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fomorian,Huge,Giant,CE,C,E,14,149,23,10,20,9,14,6.0,8.0,Monster Manual,Giant,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Froghemoth,Huge,Monstrosity,U,,,14,184,23,13,20,2,12,5.0,10.0,Volo's Guide to Monsters,None,1,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Fungus, Gas Spore",Large,Plant,U,,,5,1,5,1,3,1,1,1.0,0.5,Monster Manual,None,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"Fungus, Shrieker",Medium,Plant,U,,,5,13,1,1,10,1,10,3.0,0.0,Monster Manual,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Fungus, Violet",Medium,Plant,U,,,5,18,3,1,10,1,3,1.0,0.25,Monster Manual,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Galeb Duhr,Medium,Elemental,N,N,N,16,85,20,14,20,11,12,11.0,6.0,Monster Manual,Terran,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
Gargoyle,Medium,Elemental,CE,C,E,15,52,15,11,16,6,11,7.0,2.0,Monster Manual,Terran,1,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"Gargoyle, Giant Four-Armed",Large,Elemental,CE,C,E,17,147,19,11,20,6,11,9.0,10.0,Tomb of Annihilation,Terran,1,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"Genie, Dao",Large,Elemental,NE,N,E,18,187,23,12,24,12,13,14.0,11.0,Monster Manual,Terran,1,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Genie, Djinni",Large,Elemental,CG,C,G,17,161,21,15,22,15,16,20.0,11.0,Monster Manual,Auran,1,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Genie, Efreeti",Large,Elemental,LE,L,E,17,200,22,12,24,16,15,16.0,11.0,Monster Manual,Ignan,1,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Genie, Marid",Large,Elemental,CN,C,N,17,229,22,12,26,18,17,18.0,11.0,Monster Manual,Aquan,1,30,60,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Geonid,Small,Elemental,N,N,N,17,26,12,10,16,9,14,11.0,0.25,The Tortle Package,Terran,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Ghost,Medium,Undead,ANY,,,11,45,7,13,10,10,12,17.0,4.0,Monster Manual,Any,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
Ghoul,Medium,Undead,CE,C,E,12,22,13,15,10,7,10,6.0,1.0,Monster Manual,Common,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"Ghoul, Ghast",Medium,Undead,CE,C,E,13,36,16,17,10,11,10,8.0,2.0,Monster Manual,Common,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Giant Crayfish,Large,Beast,U,,,15,45,15,13,13,1,9,3.0,2.0,Tales from the Yawning Portal,None,1,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Giant Fly,Large,Beast,U,,,11,19,14,13,13,2,10,3.0,0.0,Dungeon Master's Guide,None,1,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Giant Ice Toad,Large,Monstrosity,N,N,N,14,52,16,13,14,8,10,6.0,3.0,Tales from the Yawning Portal,Own,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Giant Lightning Eel,Large,Beast,U,,,13,42,11,17,16,2,12,3.0,3.0,Tales from the Yawning Portal,None,1,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Giant Snapping Turtle,Large,Beast,U,,,17,75,19,10,14,2,12,5.0,3.0,Tomb of Annihilation,None,1,30,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Giant Strider,Large,Monstrosity,NE,N,E,14,22,18,13,14,4,12,6.0,1.0,Volo's Guide to Monsters,None,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giant Subterranean Lizard,Huge,Beast,U,,,14,66,21,9,17,2,10,7.0,4.0,Tales from the Yawning Portal,None,1,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giant, Cloud",Huge,Giant,NG,N,G,14,200,27,10,22,12,16,16.0,9.0,Monster Manual,Common,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giant, Cloud",Huge,Giant,NE,N,E,14,200,27,10,22,12,16,16.0,9.0,Monster Manual,Common,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giant, Cloud, Smiling One",Huge,Giant,CN,C,N,15,262,26,12,22,15,16,17.0,11.0,Volo's Guide to Monsters,Common,2,40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giant, Fire",Huge,Giant,LE,L,E,18,162,25,9,23,10,14,13.0,9.0,Monster Manual,Giant,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giant, Fire, Dreadnought",Huge,Giant,LE,L,E,21,187,27,9,23,8,10,11.0,14.0,Volo's Guide to Monsters,Giant,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
